,ID,Store ID,Total Price,Base Price,Units Sold,new_column
23843,33739,9532,214.4625,214.4625,50,2026-09-22 21:40:20.451076
23844,33740,9532,310.65,310.65,40,2026-09-22 21:40:20.451076
23845,33741,9532,172.425,227.2875,46,2026-09-22 21:40:20.451076
23846,33742,9532,177.4125,177.4125,20,2026-09-22 21:40:20.451076
23847,33744,9532,238.6875,238.6875,38,2026-09-22 21:40:20.451076
23848,33745,9532,205.2,205.2,41,2026-09-22 21:40:20.451076
23849,33746,9532,213.0375,213.0375,21,2026-09-22 21:40:20.451076
23850,33747,9532,355.5375,469.5375,30,2026-09-22 21:40:20.451076
23851,33748,9532,355.5375,469.5375,39,2026-09-22 21:40:20.451076
23852,33749,9532,361.2375,469.5375,28,2026-09-22 21:40:20.451076
23853,33751,9578,104.7375,104.7375,35,2026-09-22 21:40:20.451076
23854,33752,9578,106.1625,106.1625,68,2026-09-22 21:40:20.451076
23855,33755,9578,118.275,132.525,23,2026-09-22 21:40:20.451076
23856,33756,9578,115.425,132.525,36,2026-09-22 21:40:20.451076
23857,33757,9578,167.4375,167.4375,43,2026-09-22 21:40:20.451076
23858,33759,9578,209.475,209.475,60,2026-09-22 21:40:20.451076
23859,33760,9578,319.9125,319.9125,31,2026-09-22 21:40:20.451076
23860,33761,9578,180.2625,227.2875,42,2026-09-22 21:40:20.451076
23861,33764,9578,234.4125,234.4125,57,2026-09-22 21:40:20.451076
23862,33768,9578,376.9125,448.1625,10,2026-09-22 21:40:20.451076
23863,33771,9672,106.1625,106.1625,54,2026-09-22 21:40:20.451076
23864,33772,9672,106.1625,106.1625,43,2026-09-22 21:40:20.451076
23865,33773,9672,104.025,104.025,14,2026-09-22 21:40:20.451076
23866,33775,9672,117.5625,117.5625,47,2026-09-22 21:40:20.451076
23867,33776,9672,117.5625,134.6625,49,2026-09-22 21:40:20.451076
23868,33777,9672,165.3,165.3,67,2026-09-22 21:40:20.451076
23869,33781,9672,220.1625,220.1625,47,2026-09-22 21:40:20.451076
23870,33782,9672,327.0375,327.0375,36,2026-09-22 21:40:20.451076
23871,33783,9672,208.05,208.05,53,2026-09-22 21:40:20.451076
23872,33784,9672,234.4125,234.4125,57,2026-09-22 21:40:20.451076
23873,33785,9672,177.4125,212.325,31,2026-09-22 21:40:20.451076
23874,33786,9672,228.0,228.0,9,2026-09-22 21:40:20.451076
23875,33789,9672,376.9125,448.1625,31,2026-09-22 21:40:20.451076
23876,33791,9611,88.35,88.35,217,2026-09-22 21:40:20.451076
23877,33792,9611,88.35,88.35,188,2026-09-22 21:40:20.451076
23878,33793,9611,88.35,88.35,78,2026-09-22 21:40:20.451076
23879,33796,9611,117.5625,134.6625,87,2026-09-22 21:40:20.451076
23880,33797,9611,117.5625,133.95,123,2026-09-22 21:40:20.451076
23881,33798,9611,163.875,163.875,112,2026-09-22 21:40:20.451076
23882,33800,9611,220.1625,220.1625,149,2026-09-22 21:40:20.451076
23883,33801,9611,327.0375,327.0375,57,2026-09-22 21:40:20.451076
23884,33802,9611,185.25,227.2875,113,2026-09-22 21:40:20.451076
23885,33803,9611,205.9125,205.9125,28,2026-09-22 21:40:20.451076
23886,33804,9611,205.9125,205.9125,26,2026-09-22 21:40:20.451076
23887,33806,9611,234.4125,234.4125,79,2026-09-22 21:40:20.451076
23888,33807,9611,198.7875,198.7875,92,2026-09-22 21:40:20.451076
23889,33808,9611,228.0,228.0,40,2026-09-22 21:40:20.451076
23890,33809,9611,376.9125,448.1625,12,2026-09-22 21:40:20.451076
23891,33810,9611,376.9125,453.8625,25,2026-09-22 21:40:20.451076
23892,33811,9611,376.9125,448.1625,44,2026-09-22 21:40:20.451076
23893,33812,9611,454.575,454.575,18,2026-09-22 21:40:20.451076
23894,33813,9611,177.4125,177.4125,45,2026-09-22 21:40:20.451076
23895,33816,9613,106.1625,105.45,254,2026-09-22 21:40:20.451076
23896,33817,9613,106.1625,104.025,259,2026-09-22 21:40:20.451076
23897,33818,9613,106.1625,105.45,64,2026-09-22 21:40:20.451076
23898,33819,9613,99.0375,184.5375,12,2026-09-22 21:40:20.451076
23899,33821,9613,118.275,133.95,118,2026-09-22 21:40:20.451076
23900,33822,9613,116.1375,134.6625,116,2026-09-22 21:40:20.451076
23901,33823,9613,166.725,166.725,107,2026-09-22 21:40:20.451076
23902,33827,9613,207.3375,207.3375,88,2026-09-22 21:40:20.451076
23903,33828,9613,327.0375,327.0375,83,2026-09-22 21:40:20.451076
23904,33829,9613,164.5875,205.2,100,2026-09-22 21:40:20.451076
23905,33830,9613,205.9125,205.9125,16,2026-09-22 21:40:20.451076
23906,33831,9613,205.9125,205.9125,14,2026-09-22 21:40:20.451076
23907,33833,9613,234.4125,234.4125,70,2026-09-22 21:40:20.451076
23908,33834,9613,186.675,186.675,81,2026-09-22 21:40:20.451076
23909,33835,9613,228.0,228.0,42,2026-09-22 21:40:20.451076
23910,33836,9613,389.7375,448.1625,17,2026-09-22 21:40:20.451076
23911,33837,9613,376.9125,448.1625,41,2026-09-22 21:40:20.451076
23912,33838,9613,376.9125,448.1625,70,2026-09-22 21:40:20.451076
23913,33840,9613,177.4125,177.4125,18,2026-09-22 21:40:20.451076
23914,33844,9632,69.1125,81.9375,30,2026-09-22 21:40:20.451076
23915,33845,9632,69.825,69.825,21,2026-09-22 21:40:20.451076
23916,33846,9632,69.1125,84.7875,15,2026-09-22 21:40:20.451076
23917,33847,9632,191.6625,191.6625,4,2026-09-22 21:40:20.451076
23918,33848,9632,114.0,114.0,30,2026-09-22 21:40:20.451076
23919,33849,9632,114.0,129.675,130,2026-09-22 21:40:20.451076
23920,33850,9632,166.725,166.725,14,2026-09-22 21:40:20.451076
23921,33853,9632,217.3125,217.3125,69,2026-09-22 21:40:20.451076
23922,33854,9632,295.6875,295.6875,43,2026-09-22 21:40:20.451076
23923,33855,9632,213.75,213.75,34,2026-09-22 21:40:20.451076
23924,33856,9632,177.4125,177.4125,11,2026-09-22 21:40:20.451076
23925,33857,9632,205.2,205.2,38,2026-09-22 21:40:20.451076
23926,33859,9632,212.325,212.325,54,2026-09-22 21:40:20.451076
23927,33862,9632,362.6625,469.5375,25,2026-09-22 21:40:20.451076
23928,33864,9680,70.5375,84.7875,35,2026-09-22 21:40:20.451076
23929,33865,9680,69.1125,83.3625,50,2026-09-22 21:40:20.451076
23930,33867,9680,114.7125,114.7125,44,2026-09-22 21:40:20.451076
23931,33868,9680,116.85,134.6625,33,2026-09-22 21:40:20.451076
23932,33869,9680,163.1625,163.1625,14,2026-09-22 21:40:20.451076
23933,33872,9680,210.9,210.9,43,2026-09-22 21:40:20.451076
23934,33873,9680,295.6875,295.6875,30,2026-09-22 21:40:20.451076
23935,33874,9680,203.0625,203.0625,17,2026-09-22 21:40:20.451076
23936,33877,9680,205.2,205.2,18,2026-09-22 21:40:20.451076
23937,33878,9680,189.525,189.525,49,2026-09-22 21:40:20.451076
23938,33879,9680,212.325,212.325,47,2026-09-22 21:40:20.451076
23939,33881,9680,355.5375,469.5375,5,2026-09-22 21:40:20.451076
23940,33882,9680,355.5375,435.3375,7,2026-09-22 21:40:20.451076
23941,33883,9700,106.875,106.875,7,2026-09-22 21:40:20.451076
23942,33886,9700,118.9875,134.6625,8,2026-09-22 21:40:20.451076
23943,33888,9700,198.7875,198.7875,11,2026-09-22 21:40:20.451076
23944,33890,9700,227.2875,227.2875,16,2026-09-22 21:40:20.451076
23945,33892,9700,205.2,205.2,27,2026-09-22 21:40:20.451076
23946,33896,9713,105.45,112.575,162,2026-09-22 21:40:20.451076
23947,33897,9713,106.1625,110.4375,120,2026-09-22 21:40:20.451076
23948,33898,9713,105.45,99.0375,58,2026-09-22 21:40:20.451076
23949,33899,9713,118.9875,133.2375,67,2026-09-22 21:40:20.451076
23950,33900,9713,117.5625,134.6625,51,2026-09-22 21:40:20.451076
23951,33901,9713,164.5875,164.5875,87,2026-09-22 21:40:20.451076
23952,33905,9713,217.3125,217.3125,68,2026-09-22 21:40:20.451076
23953,33906,9713,327.0375,327.0375,50,2026-09-22 21:40:20.451076
23954,33907,9713,166.725,227.2875,67,2026-09-22 21:40:20.451076
23955,33908,9713,205.9125,205.9125,6,2026-09-22 21:40:20.451076
23956,33909,9713,205.9125,205.9125,14,2026-09-22 21:40:20.451076
23957,33910,9713,234.4125,234.4125,53,2026-09-22 21:40:20.451076
23958,33911,9713,196.65,196.65,74,2026-09-22 21:40:20.451076
23959,33913,9713,376.9125,448.1625,15,2026-09-22 21:40:20.451076
23960,33914,9713,376.9125,448.1625,24,2026-09-22 21:40:20.451076
23961,33915,9713,383.325,448.1625,37,2026-09-22 21:40:20.451076
23962,33918,9731,88.35,88.35,76,2026-09-22 21:40:20.451076
23963,33919,9731,88.35,106.1625,80,2026-09-22 21:40:20.451076
23964,33922,9731,115.425,133.2375,38,2026-09-22 21:40:20.451076
23965,33923,9731,115.425,134.6625,48,2026-09-22 21:40:20.451076
23966,33926,9731,208.7625,208.7625,77,2026-09-22 21:40:20.451076
23967,33927,9731,317.0625,317.0625,44,2026-09-22 21:40:20.451076
23968,33928,9731,200.2125,227.2875,49,2026-09-22 21:40:20.451076
23969,33931,9731,234.4125,234.4125,28,2026-09-22 21:40:20.451076
23970,33932,9731,190.95,190.95,31,2026-09-22 21:40:20.451076
23971,33933,9731,213.0375,213.0375,22,2026-09-22 21:40:20.451076
23972,33936,9731,376.9125,448.1625,20,2026-09-22 21:40:20.451076
23973,33939,9745,89.0625,99.0375,168,2026-09-22 21:40:20.451076
23974,33940,9745,89.0625,98.325,165,2026-09-22 21:40:20.451076
23975,33941,9745,87.6375,87.6375,32,2026-09-22 21:40:20.451076
23976,33943,9745,118.275,132.525,83,2026-09-22 21:40:20.451076
23977,33944,9745,117.5625,133.95,82,2026-09-22 21:40:20.451076
23978,33945,9745,163.875,163.875,83,2026-09-22 21:40:20.451076
23979,33948,9745,208.7625,208.7625,70,2026-09-22 21:40:20.451076
23980,33949,9745,313.5,313.5,36,2026-09-22 21:40:20.451076
23981,33950,9745,164.5875,220.875,113,2026-09-22 21:40:20.451076
23982,33951,9745,205.9125,205.9125,14,2026-09-22 21:40:20.451076
23983,33953,9745,223.725,223.725,92,2026-09-22 21:40:20.451076
23984,33954,9745,194.5125,194.5125,60,2026-09-22 21:40:20.451076
23985,33955,9745,228.0,228.0,17,2026-09-22 21:40:20.451076
23986,33957,9745,376.9125,448.1625,18,2026-09-22 21:40:20.451076
23987,33958,9745,376.9125,448.1625,50,2026-09-22 21:40:20.451076
23988,33960,9745,177.4125,177.4125,20,2026-09-22 21:40:20.451076
23989,33961,9770,69.825,82.65,33,2026-09-22 21:40:20.451076
23990,33966,9770,113.2875,113.2875,40,2026-09-22 21:40:20.451076
23991,33967,9770,150.3375,150.3375,9,2026-09-22 21:40:20.451076
23992,33970,9770,230.1375,230.1375,14,2026-09-22 21:40:20.451076
23993,33971,9770,227.2875,227.2875,56,2026-09-22 21:40:20.451076
23994,33972,9770,295.6875,295.6875,14,2026-09-22 21:40:20.451076
23995,33973,9770,173.1375,223.725,32,2026-09-22 21:40:20.451076
23996,33974,9770,177.4125,177.4125,16,2026-09-22 21:40:20.451076
23997,33976,9770,205.2,205.2,15,2026-09-22 21:40:20.451076
23998,33978,9770,210.9,210.9,28,2026-09-22 21:40:20.451076
23999,33980,9770,355.5375,469.5375,18,2026-09-22 21:40:20.451076
24000,33983,9789,88.35,88.35,38,2026-09-22 21:40:20.451076
24001,33984,9789,87.6375,87.6375,41,2026-09-22 21:40:20.451076
24002,33987,9789,118.275,132.525,16,2026-09-22 21:40:20.451076
24003,33988,9789,170.2875,170.2875,19,2026-09-22 21:40:20.451076
24004,33990,9789,222.3,222.3,65,2026-09-22 21:40:20.451076
24005,33991,9789,312.7875,312.7875,32,2026-09-22 21:40:20.451076
24006,33992,9789,209.475,209.475,35,2026-09-22 21:40:20.451076
24007,33993,9789,177.4125,177.4125,36,2026-09-22 21:40:20.451076
24008,33994,9789,177.4125,177.4125,21,2026-09-22 21:40:20.451076
24009,33995,9789,240.825,240.825,41,2026-09-22 21:40:20.451076
24010,33996,9789,204.4875,204.4875,36,2026-09-22 21:40:20.451076
24011,33997,9789,213.0375,213.0375,50,2026-09-22 21:40:20.451076
24012,33999,9789,361.95,469.5375,25,2026-09-22 21:40:20.451076
24013,34000,9789,355.5375,469.5375,14,2026-09-22 21:40:20.451076
24014,34002,9789,170.2875,170.2875,7,2026-09-22 21:40:20.451076
24015,34003,9813,84.7875,84.7875,25,2026-09-22 21:40:20.451076
24016,34004,9813,84.7875,84.7875,19,2026-09-22 21:40:20.451076
24017,34008,9813,115.425,115.425,41,2026-09-22 21:40:20.451076
24018,34009,9813,114.0,114.0,52,2026-09-22 21:40:20.451076
24019,34010,9813,161.025,161.025,24,2026-09-22 21:40:20.451076
24020,34011,9813,232.275,235.125,17,2026-09-22 21:40:20.451076
24021,34012,9813,237.975,232.275,19,2026-09-22 21:40:20.451076
24022,34013,9813,235.125,235.125,13,2026-09-22 21:40:20.451076
24023,34014,9813,227.2875,227.2875,32,2026-09-22 21:40:20.451076
24024,34015,9813,312.7875,312.7875,64,2026-09-22 21:40:20.451076
24025,34016,9813,185.9625,227.2875,31,2026-09-22 21:40:20.451076
24026,34019,9813,240.825,240.825,11,2026-09-22 21:40:20.451076
24027,34020,9813,213.0375,213.0375,34,2026-09-22 21:40:20.451076
24028,34021,9813,213.0375,213.0375,36,2026-09-22 21:40:20.451076
24029,34024,9823,105.45,105.45,190,2026-09-22 21:40:20.451076
24030,34025,9823,106.875,106.875,180,2026-09-22 21:40:20.451076
24031,34026,9823,106.1625,105.45,73,2026-09-22 21:40:20.451076
24032,34027,9823,116.1375,184.5375,21,2026-09-22 21:40:20.451076
24033,34028,9823,110.4375,184.5375,15,2026-09-22 21:40:20.451076
24034,34029,9823,116.85,133.95,97,2026-09-22 21:40:20.451076
24035,34030,9823,116.85,134.6625,158,2026-09-22 21:40:20.451076
24036,34031,9823,164.5875,164.5875,112,2026-09-22 21:40:20.451076
24037,34033,9823,262.9125,262.9125,10,2026-09-22 21:40:20.451076
24038,34034,9823,280.725,280.725,20,2026-09-22 21:40:20.451076
24039,34035,9823,210.9,210.9,172,2026-09-22 21:40:20.451076
24040,34036,9823,318.4875,318.4875,121,2026-09-22 21:40:20.451076
24041,34037,9823,176.7,227.2875,194,2026-09-22 21:40:20.451076
24042,34038,9823,205.9125,205.9125,37,2026-09-22 21:40:20.451076
24043,34039,9823,205.9125,205.9125,18,2026-09-22 21:40:20.451076
24044,34042,9823,234.4125,234.4125,94,2026-09-22 21:40:20.451076
24045,34043,9823,193.0875,193.0875,77,2026-09-22 21:40:20.451076
24046,34044,9823,236.55,236.55,13,2026-09-22 21:40:20.451076
24047,34046,9823,381.1875,448.1625,51,2026-09-22 21:40:20.451076
24048,34047,9823,376.9125,456.0,46,2026-09-22 21:40:20.451076
24049,34048,9823,454.575,454.575,10,2026-09-22 21:40:20.451076
24050,34049,9823,177.4125,177.4125,43,2026-09-22 21:40:20.451076
24051,34050,9823,339.8625,339.8625,24,2026-09-22 21:40:20.451076
24052,34052,9837,88.35,88.35,46,2026-09-22 21:40:20.451076
24053,34053,9837,88.35,88.35,52,2026-09-22 21:40:20.451076
24054,34054,9837,88.35,88.35,19,2026-09-22 21:40:20.451076
24055,34056,9837,116.1375,116.1375,83,2026-09-22 21:40:20.451076
24056,34057,9837,118.9875,133.95,53,2026-09-22 21:40:20.451076
24057,34058,9837,168.8625,168.8625,71,2026-09-22 21:40:20.451076
24058,34059,9837,277.1625,277.1625,20,2026-09-22 21:40:20.451076
24059,34062,9837,227.2875,227.2875,35,2026-09-22 21:40:20.451076
24060,34063,9837,327.0375,327.0375,37,2026-09-22 21:40:20.451076
24061,34064,9837,193.0875,221.5875,68,2026-09-22 21:40:20.451076
24062,34065,9837,234.4125,234.4125,83,2026-09-22 21:40:20.451076
24063,34066,9837,174.5625,210.9,114,2026-09-22 21:40:20.451076
24064,34067,9837,213.0375,213.0375,21,2026-09-22 21:40:20.451076
24065,34069,9837,376.9125,448.1625,28,2026-09-22 21:40:20.451076
24066,34070,9837,421.8,453.8625,10,2026-09-22 21:40:20.451076
24067,34071,9809,106.875,106.875,53,2026-09-22 21:40:20.451076
24068,34072,9809,106.1625,106.1625,89,2026-09-22 21:40:20.451076
24069,34073,9809,106.875,106.875,22,2026-09-22 21:40:20.451076
24070,34074,9809,117.5625,132.525,70,2026-09-22 21:40:20.451076
24071,34075,9809,117.5625,133.95,53,2026-09-22 21:40:20.451076
24072,34076,9809,167.4375,167.4375,48,2026-09-22 21:40:20.451076
24073,34080,9809,227.2875,227.2875,38,2026-09-22 21:40:20.451076
24074,34081,9809,327.0375,327.0375,47,2026-09-22 21:40:20.451076
24075,34082,9809,189.525,227.2875,45,2026-09-22 21:40:20.451076
24076,34083,9809,234.4125,234.4125,35,2026-09-22 21:40:20.451076
24077,34084,9809,190.95,190.95,87,2026-09-22 21:40:20.451076
24078,34087,9809,376.9125,456.7125,19,2026-09-22 21:40:20.451076
24079,34088,9809,177.4125,177.4125,7,2026-09-22 21:40:20.451076
24080,34090,9845,106.1625,105.45,225,2026-09-22 21:40:20.451076
24081,34091,9845,106.1625,104.7375,344,2026-09-22 21:40:20.451076
24082,34092,9845,106.1625,106.1625,63,2026-09-22 21:40:20.451076
24083,34095,9845,117.5625,133.2375,114,2026-09-22 21:40:20.451076
24084,34096,9845,118.275,133.95,136,2026-09-22 21:40:20.451076
24085,34097,9845,166.725,166.725,150,2026-09-22 21:40:20.451076
24086,34098,9845,282.15,282.15,16,2026-09-22 21:40:20.451076
24087,34101,9845,207.3375,207.3375,156,2026-09-22 21:40:20.451076
24088,34102,9845,323.475,323.475,78,2026-09-22 21:40:20.451076
24089,34103,9845,165.3,227.2875,176,2026-09-22 21:40:20.451076
24090,34104,9845,205.9125,205.9125,32,2026-09-22 21:40:20.451076
24091,34108,9845,234.4125,234.4125,84,2026-09-22 21:40:20.451076
24092,34109,9845,195.225,195.225,125,2026-09-22 21:40:20.451076
24093,34110,9845,236.55,236.55,44,2026-09-22 21:40:20.451076
24094,34112,9845,376.9125,448.1625,23,2026-09-22 21:40:20.451076
24095,34113,9845,380.475,448.1625,65,2026-09-22 21:40:20.451076
24096,34114,9845,177.4125,177.4125,7,2026-09-22 21:40:20.451076
24097,34117,9872,69.825,83.3625,70,2026-09-22 21:40:20.451076
24098,34118,9872,69.825,83.3625,91,2026-09-22 21:40:20.451076
24099,34119,9872,69.825,84.075,47,2026-09-22 21:40:20.451076
24100,34120,9872,118.275,118.275,35,2026-09-22 21:40:20.451076
24101,34121,9872,115.425,133.95,45,2026-09-22 21:40:20.451076
24102,34122,9872,161.7375,161.7375,46,2026-09-22 21:40:20.451076
24103,34123,9872,232.275,232.275,19,2026-09-22 21:40:20.451076
24104,34124,9872,237.2625,237.2625,18,2026-09-22 21:40:20.451076
24105,34125,9872,237.975,237.975,12,2026-09-22 21:40:20.451076
24106,34126,9872,212.325,212.325,99,2026-09-22 21:40:20.451076
24107,34127,9872,295.6875,295.6875,44,2026-09-22 21:40:20.451076
24108,34128,9872,184.5375,223.725,63,2026-09-22 21:40:20.451076
24109,34129,9872,177.4125,177.4125,23,2026-09-22 21:40:20.451076
24110,34130,9872,177.4125,177.4125,29,2026-09-22 21:40:20.451076
24111,34132,9872,205.2,205.2,73,2026-09-22 21:40:20.451076
24112,34133,9872,205.9125,205.9125,89,2026-09-22 21:40:20.451076
24113,34134,9872,212.325,212.325,70,2026-09-22 21:40:20.451076
24114,34136,9872,355.5375,469.5375,38,2026-09-22 21:40:20.451076
24115,34137,9872,355.5375,469.5375,56,2026-09-22 21:40:20.451076
24116,34138,9872,483.7875,483.7875,12,2026-09-22 21:40:20.451076
24117,34140,9876,69.1125,83.3625,27,2026-09-22 21:40:20.451076
24118,34144,9876,117.5625,117.5625,36,2026-09-22 21:40:20.451076
24119,34145,9876,164.5875,164.5875,13,2026-09-22 21:40:20.451076
24120,34146,9876,235.125,235.125,14,2026-09-22 21:40:20.451076
24121,34147,9876,230.1375,230.1375,4,2026-09-22 21:40:20.451076
24122,34148,9876,209.475,209.475,36,2026-09-22 21:40:20.451076
24123,34149,9876,295.6875,295.6875,55,2026-09-22 21:40:20.451076
24124,34150,9876,198.7875,223.725,27,2026-09-22 21:40:20.451076
24125,34151,9876,177.4125,177.4125,14,2026-09-22 21:40:20.451076
24126,34152,9876,205.2,205.2,16,2026-09-22 21:40:20.451076
24127,34153,9876,189.525,189.525,75,2026-09-22 21:40:20.451076
24128,34154,9876,212.325,212.325,56,2026-09-22 21:40:20.451076
24129,34157,9876,367.65,469.5375,44,2026-09-22 21:40:20.451076
24130,34159,9879,89.0625,89.0625,3,2026-09-22 21:40:20.451076
24131,34160,9879,88.35,88.35,32,2026-09-22 21:40:20.451076
24132,34162,9879,116.1375,116.1375,37,2026-09-22 21:40:20.451076
24133,34163,9879,111.8625,131.1,62,2026-09-22 21:40:20.451076
24134,34164,9879,161.7375,161.7375,28,2026-09-22 21:40:20.451076
24135,34166,9879,228.7125,228.7125,24,2026-09-22 21:40:20.451076
24136,34168,9879,203.0625,227.2875,27,2026-09-22 21:40:20.451076
24137,34169,9879,312.7875,312.7875,35,2026-09-22 21:40:20.451076
24138,34170,9879,189.525,227.2875,26,2026-09-22 21:40:20.451076
24139,34172,9879,240.825,240.825,16,2026-09-22 21:40:20.451076
24140,34173,9879,213.0375,213.0375,19,2026-09-22 21:40:20.451076
24141,34174,9879,213.0375,213.0375,12,2026-09-22 21:40:20.451076
24142,34177,9880,86.925,86.925,42,2026-09-22 21:40:20.451076
24143,34178,9880,86.2125,86.2125,55,2026-09-22 21:40:20.451076
24144,34179,9880,87.6375,87.6375,23,2026-09-22 21:40:20.451076
24145,34181,9880,114.7125,133.2375,30,2026-09-22 21:40:20.451076
24146,34182,9880,113.2875,131.1,62,2026-09-22 21:40:20.451076
24147,34183,9880,159.6,159.6,68,2026-09-22 21:40:20.451076
24148,34184,9880,235.125,230.1375,47,2026-09-22 21:40:20.451076
24149,34185,9880,233.7,233.7,24,2026-09-22 21:40:20.451076
24150,34186,9880,232.9875,230.85,40,2026-09-22 21:40:20.451076
24151,34187,9880,210.9,210.9,60,2026-09-22 21:40:20.451076
24152,34188,9880,312.7875,312.7875,37,2026-09-22 21:40:20.451076
24153,34189,9880,194.5125,227.2875,32,2026-09-22 21:40:20.451076
24154,34190,9880,177.4125,177.4125,23,2026-09-22 21:40:20.451076
24155,34191,9880,177.4125,177.4125,18,2026-09-22 21:40:20.451076
24156,34192,9880,240.825,240.825,31,2026-09-22 21:40:20.451076
24157,34193,9880,201.6375,201.6375,38,2026-09-22 21:40:20.451076
24158,34194,9880,209.475,209.475,41,2026-09-22 21:40:20.451076
24159,34196,9880,355.5375,469.5375,29,2026-09-22 21:40:20.451076
24160,34197,9880,361.95,469.5375,23,2026-09-22 21:40:20.451076
24161,34199,9881,106.1625,98.325,190,2026-09-22 21:40:20.451076
24162,34200,9881,106.1625,98.325,164,2026-09-22 21:40:20.451076
24163,34201,9881,106.1625,106.1625,63,2026-09-22 21:40:20.451076
24164,34202,9881,117.5625,133.95,110,2026-09-22 21:40:20.451076
24165,34203,9881,115.425,133.95,97,2026-09-22 21:40:20.451076
24166,34204,9881,168.15,168.15,127,2026-09-22 21:40:20.451076
